Information Type,Time,Bus ID,Monitor Tag/ Datarate,Unique Message ID
BUS MESSAGES,18.200168775009157,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.200170775009155,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.200339550009154,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.200341550009153,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.20051032500915,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,18.5,CAN_1,0.0675
BUS DATARATE,18.5,CAN_2,0.0675
BUS DATARATE,18.5,CAN_0,0.0675
BUS MESSAGES,18.700000000009158,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.700168775009157,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.700170775009155,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.700339550009154,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.700341550009153,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.70051032500915,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,19.0,CAN_1,0.0675
BUS DATARATE,19.0,CAN_2,0.0675
BUS DATARATE,19.0,CAN_0,0.0675
BUS MESSAGES,18.700000000009158,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.700168775009157,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.700170775009155,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.700339550009154,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.700341550009153,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,18.70051032500915,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,19.5,CAN_1,0.0675
BUS DATARATE,19.5,CAN_2,0.0675
BUS DATARATE,19.5,CAN_0,0.0675
BUS MESSAGES,19.20000000000964,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.20016877500964,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.20017077500964,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.200339550009637,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.200341550009636,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.200510325009635,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,20.0,CAN_1,0.0675
BUS DATARATE,20.0,CAN_2,0.0675
BUS DATARATE,20.0,CAN_0,0.0675
BUS MESSAGES,19.70000000001004,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.700168775010038,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.700170775010037,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.700339550010035,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.700341550010034,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,19.700510325010033,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,20.5,CAN_1,0.0675
BUS DATARATE,20.5,CAN_2,0.0675
BUS DATARATE,20.5,CAN_0,0.0675
BUS MESSAGES,20.20000000001045,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.20016877501045,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.20017077501045,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.200339550010447,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.200341550010446,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.200510325010445,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,21.0,CAN_1,0.0675
BUS DATARATE,21.0,CAN_2,0.0675
BUS DATARATE,21.0,CAN_0,0.0675
BUS MESSAGES,20.700000000010498,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.700168775010496,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.700170775010495,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.700339550010494,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.700341550010492,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,20.70051032501049,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,21.5,CAN_1,0.0675
BUS DATARATE,21.5,CAN_2,0.0675
BUS DATARATE,21.5,CAN_0,0.0675
BUS MESSAGES,21.200000000010668,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,21.200168775010667,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,21.200170775010665,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,21.200339550010664,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,21.200341550010663,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,21.20051032501066,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,22.0,CAN_1,0.0675
BUS DATARATE,22.0,CAN_2,0.0675
BUS DATARATE,22.0,CAN_0,0.0675
BUS MESSAGES,21.7000000000111,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,21.7001687750111,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,21.7001707750111,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,21.700339550011098,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,21.700341550011096,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,21.700510325011095,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,22.5,CAN_1,0.0675
BUS DATARATE,22.5,CAN_2,0.0675
BUS DATARATE,22.5,CAN_0,0.0675
BUS MESSAGES,22.200000000011233,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,22.20016877501123,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,22.20017077501123,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,22.20033955001123,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,22.200341550011228,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,22.200510325011226,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,23.0,CAN_1,0.0675
BUS DATARATE,23.0,CAN_2,0.0675
BUS DATARATE,23.0,CAN_0,0.0675
BUS MESSAGES,22.700000000011276,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,22.700168775011274,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,22.700170775011273,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,22.70033955001127,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,22.70034155001127,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,22.70051032501127,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,23.5,CAN_1,0.0675
BUS DATARATE,23.5,CAN_2,0.0675
BUS DATARATE,23.5,CAN_0,0.0675
BUS MESSAGES,23.200000000011503,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,23.2001687750115,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,23.2001707750115,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,23.2003395500115,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,23.200341550011498,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,23.200510325011496,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,24.0,CAN_1,0.0675
BUS DATARATE,24.0,CAN_2,0.0675
BUS DATARATE,24.0,CAN_0,0.0675
BUS MESSAGES,23.700000000011816,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,23.700168775011814,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,23.700170775011813,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,23.70033955001181,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,23.70034155001181,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,23.70051032501181,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,24.200000000012263,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,24.200168775012262,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,24.20017077501226,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,24.20033955001226,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,24.200341550012258,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,24.200510325012257,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,24.5,CAN_1,0.135
BUS DATARATE,24.5,CAN_2,0.135
BUS DATARATE,24.5,CAN_0,0.135
BUS MESSAGES,24.700000000012647,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,24.700168775012646,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,24.700170775012644,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,24.700339550012643,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,24.70034155001264,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,24.70051032501264,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,25.0,CAN_1,0.0675
BUS DATARATE,25.0,CAN_2,0.0675
BUS DATARATE,25.0,CAN_0,0.0675
BUS MESSAGES,25.200000000012924,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,25.200168775012923,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,25.20017077501292,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,25.20033955001292,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,25.20034155001292,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,25.200510325012917,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,25.5,CAN_1,0.0675
BUS DATARATE,25.5,CAN_2,0.0675
BUS DATARATE,25.5,CAN_0,0.0675
BUS MESSAGES,25.700000000013375,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,25.700168775013374,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,25.700170775013373,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,25.70033955001337,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,25.70034155001337,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,25.70051032501337,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,26.0,CAN_1,0.0675
BUS DATARATE,26.0,CAN_2,0.0675
BUS DATARATE,26.0,CAN_0,0.0675
BUS MESSAGES,26.20000000001379,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,26.20016877501379,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,26.200170775013788,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,26.200339550013787,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,26.200341550013786,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,26.200510325013784,CAN_2,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS DATARATE,26.5,CAN_1,0.0675
BUS DATARATE,26.5,CAN_2,0.0675
BUS DATARATE,26.5,CAN_0,0.0675
BUS MESSAGES,26.700000000013905,CAN_0,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,26.700168775013903,CAN_0,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,26.700170775013902,CAN_1,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,26.7003395500139,CAN_1,MonitorTags.CB_DONE_PROCESSING_MESSAGE,TEST STRING B
BUS MESSAGES,26.7003415500139,CAN_2,MonitorTags.CB_PROCESSING_MESSAGE,TEST STRING B
